duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
2194,udp,telnet,S0,28343,48024,0,2,0,14,0,0,9,0,0,5,5,2,0,2,261,96,0.18237661677193828,0.9917748102535452,0.7013290133449553,0.43857069633650714,0.6797740903790919,0.8642141009632137,0.7132296655487108,225,236,0.7217116025635293,0.29017191118900243,0.8948028523701821,0.32249578381700406,0.48002177179056416,0.3880646532890737,0.19625714315123066,0.5290457837813929,0
1229,icmp,http,SF,19569,19344,0,4,1,17,5,1,8,0,0,10,1,3,3,2,272,27,0.2316973653306612,0.9614717067645009,0.009691599424771158,0.1384980260993618,0.3800529156547201,0.22128788631001517,0.5288871970901753,89,154,0.2237845196082371,0.47438957600963416,0.20066267471035704,0.8663598663841535,0.6103797593309654,0.03720297987752752,0.38963564366743664,0.19718771122106205,0
816,tcp,smtp,SF,24386,12340,0,2,2,29,0,1,8,0,0,6,0,4,0,2,222,244,0.86636055260129,0.7432909770444196,0.011354669298049513,0.040884683720701975,0.22893346307949636,0.08394554775645824,0.6415975389650708,243,133,0.8902876201103782,0.3260256531120087,0.17572208138843515,0.34753617507159484,0.9846594101286995,0.008327194212001121,0.4710013043057597,0.49198437909615533,0
1941,udp,ftp,RSTR,24259,38843,0,4,1,26,0,1,8,0,0,6,2,3,7,0,41,40,0.9621423713470143,0.008964895375846771,0.3204797014390255,0.8819457842838234,0.22835129983079472,0.31475398650416675,0.8565030517584765,175,166,0.4521358353296866,0.9104728686806436,0.13721454380146048,0.5790052371885718,0.4858300446040402,0.5319258497955517,0.05232480683243912,0.13278096702335374,0
3883,tcp,telnet,S0,42617,48323,0,3,0,9,4,1,2,0,0,18,8,3,6,0,271,315,0.7428885130105333,0.5400622921262521,0.0904635224621535,0.22638878016514752,0.07204663573251846,0.07025154805116074,0.38254675763384194,79,216,0.7284844117721383,0.6577036951553876,0.02416008872047226,0.09712754198684503,0.4148257754758522,0.8544277645214202,0.9497420831150354,0.7784611670513273,0
1607,udp,http,SF,2107,33506,0,4,2,16,1,1,7,0,0,10,1,2,6,1,135,55,0.09573751470214698,0.057062381099972415,0.4131816369684662,0.7393187149313626,0.783251718439359,0.09205543061941723,0.8226389032307637,240,92,0.6073907357709305,0.8556128670820895,0.5383916689321196,0.5096501734034394,0.12997105567693468,0.2805455668498029,0.8122862117200101,0.6526798409976033,1
2048,udp,http,REJ,19282,12355,0,3,0,27,1,1,0,0,0,8,7,1,7,2,19,371,0.15883330897897996,0.19527800544168794,0.38681723345154484,0.9670536175087385,0.1902468825000455,0.5785829873000149,0.04975033617291058,173,173,0.6566878297559678,0.7187304835637301,0.33771356751002246,0.8203395657136012,0.1486257582636703,0.6329461756082329,0.7216965015265594,0.07014864255918152,0
1238,udp,pop3,S0,27933,48553,0,3,2,25,3,1,0,0,0,17,6,4,1,0,496,43,0.2898087354253146,0.4578161096345913,0.353684596801765,0.9950017291611369,0.7624693269722137,0.6365190436243147,0.7826837531066169,97,209,0.5423182956398898,0.8618318391281702,0.43170192825077536,0.3781126434601524,0.04345005985225159,0.3967820137233241,0.24536889440475584,0.07422567785293743,1
4924,tcp,ftp,S1,5422,25791,0,1,2,5,5,1,6,0,0,0,8,2,4,1,391,288,0.3982478673934161,0.9623251803478026,0.19481290412313956,0.7941968030870911,0.36097168090935094,0.3515800452843574,0.9921291052274415,209,131,0.45404150107792995,0.28136727893527924,0.8806369126565775,0.21868545967174435,0.3792831218709145,0.237575059224564,0.9384697776709682,0.707646603147993,1
2462,udp,dns,S0,6346,21244,0,0,0,5,5,1,6,0,0,10,8,1,9,0,67,472,0.202701097435813,0.42209927218097487,0.5831436002324951,0.936411273175698,0.47701553341623915,0.034831809790239254,0.6742817714545242,230,156,0.8470316475489617,0.4886829229373313,0.28895308209378423,0.9778951276873102,0.2397439832501469,0.5102761187387458,0.8868280105826191,0.5217896443510608,0
4465,tcp,ssh,S0,26736,11170,0,3,0,15,5,0,6,1,0,17,1,0,7,2,264,80,0.3856413888247511,0.17175779356945098,0.211901970693405,0.32469195604245715,0.8809236834545846,0.8632774624073207,0.8704652172960912,3,149,0.7949551323419088,0.9051063554722273,0.9677274357730099,0.3860913777341197,0.36080880556442807,0.2734178361149189,0.5899732854481728,0.9043488325590404,1
3183,icmp,ssh,RSTR,40350,39193,0,2,0,5,4,1,3,0,0,17,7,3,4,2,258,34,0.08303952918805602,0.6361261495615046,0.9264511060601701,0.7355336786977247,0.3544750733005747,0.5726718727382913,0.2567936922851497,150,235,0.36668516119651184,0.05856214668361559,0.4492039605341005,0.39510546497433496,0.5745386756269546,0.7415269948467232,0.5041344378881073,0.09748868340044414,0
4511,tcp,ftp,RSTR,7767,17142,0,3,1,14,3,0,1,0,0,15,7,1,0,0,182,142,0.5703138442012166,0.4706935457205571,0.9943898447579327,0.4454680399456221,0.38368561576113913,0.5459328944010889,0.6967280623327298,119,30,0.12452270330994564,0.6222742182788291,0.36562671611613207,0.5916870202653763,0.17798347414633953,0.7941694044116552,0.9898211453647422,0.6231634157009847,0
4844,icmp,http,SF,2720,9962,0,0,0,1,3,1,7,0,0,18,8,4,4,1,335,210,0.2500780116125958,0.7037374572155409,0.08522402796095396,0.6371945428857395,0.8087845273773934,0.6413150939783318,0.22764835909951675,56,243,0.1595459609391855,0.29676649695238333,0.10640749317570852,0.4509864799626081,0.7889290360208139,0.6403411491002621,0.9090945921306377,0.753521959488933,1
2892,tcp,http,S0,4766,13190,0,1,1,23,2,0,9,0,0,2,0,4,2,2,115,8,0.16425724584695134,0.8799595557807748,0.2922109042216823,0.03437003593103383,0.5793439719033786,0.0730018161846413,0.7016955838284168,16,238,0.18712242832171766,0.3066388953021614,0.6451092329459374,0.308670473877374,0.28019381765601226,0.761276685949781,0.6224932746961607,0.5832944285519346,0
216,tcp,pop3,SH,28658,31923,0,1,0,8,3,1,1,0,0,11,6,2,7,1,148,324,0.15302216471501506,0.2599550514134583,0.3110037563219029,0.6252486178100454,0.5911396676457321,0.6076177587972806,0.8188499428061572,93,105,0.06998656685451288,0.427797566448723,0.019233689976971946,0.7626442010105435,0.24575791612092357,0.6977607210438925,0.029814532376663205,0.5597903244513914,0
4413,tcp,smtp,SH,2622,47695,0,4,2,22,2,0,5,0,0,19,4,3,7,0,358,279,0.4435022130840547,0.8492398430442509,0.3180093203768253,0.07072982126839289,0.1625552792476913,0.3772040144269406,0.15009204965444622,177,10,0.29808255143112006,0.2508158290471568,0.4560614857774007,0.668061536807235,0.4251153262497116,0.25937477013686827,0.9774790122464578,0.42325699053897037,1
1432,udp,telnet,S1,48908,36732,1,3,0,18,4,1,8,0,0,14,5,4,3,0,154,6,0.8400982739349607,0.045515104338933576,0.18276999707803243,0.3107172859629078,0.41118095181172953,0.006594654216328766,0.09525599455605782,194,21,0.15074913770096554,0.14335257467906004,0.015244665610930852,0.5022875396927987,0.9605532957853438,0.6722001829703049,0.5025453548314787,0.19836766743881695,0
261,tcp,ssh,S0,39735,6426,0,4,1,23,1,1,2,0,0,19,3,1,2,1,438,488,0.44884850862380943,0.8361184485855528,0.6113293021148382,0.6809197957251546,0.9540751441399873,0.14654739330752364,0.30280660243355584,88,2,0.8464391176453422,0.8295427181524864,0.3395369791162489,0.4530267758275417,0.1911344406828318,0.7344925499188854,0.10867791922891323,0.7358169875503715,0
4458,tcp,pop3,SF,42943,15684,0,1,1,8,3,0,8,0,0,6,3,2,7,0,142,290,0.5942157336904472,0.6613500748726358,0.11993157523773257,0.2545477878195359,0.7814076628671152,0.0641490329361184,0.9776540281992177,41,235,0.00954399229868641,0.958551501180576,0.8971398217080474,0.226531447325391,0.8698887572069189,0.3646374899400068,0.699209915198601,0.425290577918636,0
1322,tcp,smtp,S0,41997,2730,0,1,2,17,4,1,3,0,0,19,6,3,3,2,259,297,0.31023297316142673,0.4726434074611441,0.9730026962171623,0.9796279538005984,0.9774841429843282,0.3844041302418968,0.633428032221563,114,5,0.3645755081216059,0.770927475164704,0.627481569204788,0.29190722781796696,0.33337426228792355,0.0918778215071947,0.7558107440725909,0.7708304671644294,0
1500,icmp,ftp,S0,7811,37620,0,3,2,25,4,0,1,0,0,19,9,3,7,2,49,114,0.6258031222610633,0.19873544018326672,0.23340931282924382,0.13615362979635626,0.37951101070004867,0.40015457593758974,0.2506102740687437,214,72,0.37995108790167265,0.516605071558378,0.29587289492438484,0.4837022507660268,0.7873671109693368,0.2613471479147945,0.9816197981145377,0.1012133557038537,0
757,tcp,smtp,REJ,48526,30648,0,4,0,24,2,0,6,0,0,6,5,1,3,2,353,223,0.009916707301394934,0.1557652158315399,0.1433090241989523,0.6551155650099177,0.8213548821391606,0.6674489866929972,0.20849832130464285,247,92,0.7764976420105584,0.5787253698876037,0.6522212375639969,0.7182401776835168,0.7340930949997758,0.07930878796330831,0.6421686388725125,0.39496798882943973,1
4394,tcp,smtp,S0,47384,6704,0,2,2,18,3,1,1,0,0,19,0,3,9,2,471,248,0.8157740812012251,0.07295381861323935,0.12312931770046587,0.5324718216264246,0.5000877143370466,0.6572810666694715,0.10543134009394972,156,28,0.5677723748173863,0.34345876867046576,0.3861495022353453,0.645676447142416,0.9838877899552582,0.7953704406764573,0.5017035743458539,0.37881604086892806,0
767,tcp,http,S1,49559,1560,0,0,1,14,3,0,8,0,0,12,6,4,2,0,220,494,0.6804270550820025,0.7626954996779189,0.5804875302967363,0.5399530585829229,0.34577722045974746,0.7154089244150379,0.9177543528027203,138,203,0.3384486945092904,0.2868879439727545,0.8290522931227313,0.04200659327311007,0.7310453762987611,0.28015412481397883,0.8498083904300081,0.9777437084172736,0
4343,udp,ssh,RSTR,41865,35813,0,1,2,9,0,1,0,0,0,10,8,2,8,2,422,344,0.5446054450073855,0.299663436448375,0.4895636537040948,0.4554788823768293,0.44342310755313563,0.22462361266365638,0.3343022369154732,182,118,0.6422476929771828,0.03431983782908732,0.04350523398795525,0.06993415472796716,0.13464929550994664,0.34187134210671244,0.1715509303786522,0.2917805966545005,0
1847,udp,pop3,SH,38192,38300,0,2,1,7,0,0,6,0,0,16,8,2,8,2,274,155,0.8334568559462522,0.09983459615574641,0.8483894436444884,0.03661580446031143,0.9079651279643286,0.15211091678880273,0.34043754729640485,172,244,0.9215633160175631,0.9113863320423499,0.4717666769529061,0.5427581383204836,0.5381002142554034,0.8121083684351535,0.9078743771788639,0.8898011426225608,0
237,tcp,http,S0,33271,5612,0,4,1,2,4,0,9,0,0,17,6,3,2,0,408,93,0.3289320728728553,0.9845132660567756,0.13972138837638926,0.9441999138457253,0.843869793212704,0.9477179222469937,0.8331628864462807,234,228,0.3221954802261654,0.5082491812897213,0.0975285151595825,0.868246540111678,0.2533041494031435,0.43850302570124344,0.5299778512236892,0.028105920054444344,0
1787,tcp,http,REJ,23684,42435,0,4,0,21,1,1,8,0,0,18,4,0,7,1,263,174,0.16001965568082177,0.8852773373441578,0.9158769767819172,0.7268931320855314,0.7185037058062272,0.9462750621634857,0.7628395706891594,53,123,0.7208077329636331,0.06731110176221122,0.02906228169950431,0.8718772771259977,0.9725445403287383,0.6600636083522956,0.4254051389161435,0.6638850412241076,1
4001,tcp,dns,REJ,19973,21598,0,0,2,20,1,1,5,0,0,13,2,3,6,1,268,206,0.826703333071648,0.4931789881826739,0.8899579547437647,0.9291737228989065,0.5228711689656559,0.33044617232849294,0.2434690445616995,54,6,0.5216448019150606,0.6841119315085633,0.5063370261620017,0.8502951506680094,0.5343782591872402,0.24519975915508663,0.553251106590385,0.7060803355160201,0
4706,udp,ssh,SH,49611,8262,0,1,1,28,5,1,7,0,0,7,6,2,3,0,27,80,0.9608890944426457,0.01138337105277587,0.6977555444341244,0.7161887982116836,0.9173759465352695,0.6939702434220691,0.00014751308223237558,181,241,0.03019440589857858,0.10895776873113139,0.19576623456233277,0.6023937817976505,0.5342039175799388,0.6268078330896744,0.26973942303284626,0.7238840875814923,0
485,tcp,pop3,REJ,38506,28522,0,4,0,20,4,1,6,0,0,9,8,1,7,2,250,410,0.13447619984700143,0.15158973522651753,0.5994524381702201,0.2749716110211987,0.002918857399364483,0.39778547629435224,0.5287706577410093,156,6,0.9463470394211552,0.17771046452172523,0.26973672078785804,0.17112272721077681,0.45183642833776483,0.03548939901004433,0.525203480434024,0.7660085233279813,1
2249,tcp,pop3,REJ,14534,3847,0,1,1,2,5,0,5,0,0,4,2,1,7,2,258,403,0.5432521715183901,0.248471782950337,0.6037560055309462,0.2640752937964028,0.6410213238257882,0.6650311364495289,0.4920995038100522,129,87,0.2689716859130862,0.6548297180490319,0.50743578952136,0.7989682751042986,0.43197687348333313,0.8698603462452033,0.8434835371276258,0.9250232283051811,0
2720,tcp,ssh,S1,30018,5753,0,0,0,1,0,1,7,0,0,13,3,4,8,2,74,205,0.31240146849134753,0.21478331436696751,0.04877933110880839,0.2539538096170456,0.2908778708708568,0.531104306213111,0.3553596893745632,152,172,0.5974367692341659,0.6719439499649393,0.7906223586007638,0.27761027003044236,0.34646447996239993,0.17497694301017297,0.5451047955574648,0.47026757286924437,0
2571,icmp,dns,RSTR,38775,24409,0,2,2,20,1,1,9,0,0,5,7,3,0,2,93,225,0.14695013774386823,0.9702696194684167,0.34926651733281167,0.5492658891155854,0.26855537077862845,0.13446129530855988,0.16733967404815397,196,158,0.11296308434666369,0.7997848050550584,0.028495375986146376,0.45468777149641737,0.7256976708859437,0.8648283965505732,0.050193714670870304,0.5094181899698063,0
4989,tcp,dns,SF,3517,21893,0,3,1,14,3,0,4,0,0,19,3,0,0,1,206,206,0.7797142709822449,0.815852938367547,0.7701170792855053,0.943324392070256,0.07738062320905303,0.21253960288606744,0.9626146107040334,210,84,0.8251692118898323,0.5780587882435676,0.7287881744746424,0.20439530288949748,0.1382800389716864,0.9729860935655855,0.8433498107743704,0.6540820424586179,0
83,tcp,dns,S1,49720,23929,1,1,0,24,1,1,7,0,0,15,7,0,0,1,12,75,0.5315481743716731,0.934889579275432,0.8102552667996881,0.46256327673558706,0.36284481564284643,0.4873385380235846,0.4431384357428386,60,46,0.8559501965835791,0.3492419359818183,0.4517644248979763,0.9109664861073011,0.10854807592404858,0.2842235169048378,0.027428748781926915,0.24884002277114858,1
4697,udp,telnet,S1,28229,28303,0,3,1,20,4,1,3,0,0,10,2,3,0,2,22,103,0.26560457235940804,0.22635968467008682,0.736266736866879,0.2027808052028084,0.7409143796799638,0.48221294799413106,0.09502287969086587,252,235,0.029608400823879943,0.572031414079235,0.5788142836756636,0.781008235179073,0.6352303124140805,0.9082746468472541,0.2266375618466384,0.5361406316256624,0
4032,tcp,pop3,SH,36157,29821,0,1,1,4,1,0,1,0,0,17,7,0,9,1,110,14,0.29522192727906105,0.08292091902716647,0.6468716675941408,0.5331233112761413,0.11958126167727845,0.40645958198257703,0.2635733676195279,76,178,0.698551480315386,0.47468466515501884,0.3208133284826997,0.24170774271408746,0.19295696485578173,0.8550746191180288,0.5305203241817223,0.5745874502895855,0
1404,tcp,ftp,S0,45896,572,0,0,0,24,0,1,0,0,0,17,4,2,8,0,173,191,0.3925612498918204,0.6147193298333359,0.7982418366412773,0.45969245568581785,0.7255864706150296,0.05262062055940542,0.47619733668525455,93,29,0.4032029270504772,0.3974767656348185,0.15731339819698942,0.38117510944917776,0.5963822361535431,0.10198375199862586,0.9786684896967719,0.9833052766335744,1
3232,tcp,http,S1,27891,28646,0,4,0,24,5,1,5,0,0,2,0,1,5,0,454,266,0.16142420726936624,0.8597936534873934,0.8853974957108697,0.14011467981941783,0.31219427741255934,0.464170208562538,0.5921940842215823,87,109,0.8230487762165734,0.24507165212209048,0.9303010406828824,0.657935969394381,0.2354585169546507,0.5408899707479786,0.6432629675924312,0.30650587710334753,0
1810,tcp,ssh,RSTR,47720,19214,0,1,1,11,2,1,5,1,0,4,7,2,3,0,478,454,0.2608345534483155,0.655330114793627,0.6411312945759258,0.9192753482052605,0.403238146215641,0.24338394901743454,0.578750954530674,98,184,0.8363396086027323,0.9602810457860492,0.8839240379127423,0.28763329661799053,0.09735347284667839,0.5996409998495267,0.036787959869053255,0.4727646586691916,0
3759,tcp,dns,REJ,9793,40804,0,1,1,23,1,0,6,0,0,6,4,2,9,1,91,59,0.2309186102088333,0.7182747156815097,0.4422152788417,0.5289576423916476,0.709114239180022,0.18568313290075944,0.2367556463780378,193,60,0.17221953945738977,0.18957621749044562,0.07899469076527033,0.2326080684115006,0.45999597122476643,0.7977212239317225,0.318498571341268,0.003101215032327187,1
1227,tcp,pop3,S0,22819,45623,0,4,2,8,1,1,4,0,0,1,3,1,0,2,414,216,0.6929649428177685,0.8019526938752122,0.7114339609211391,0.38076003195466435,0.8170671999023291,0.4921819324767782,0.21189065721890132,225,107,0.25096278486370527,0.017926897735773495,0.019141887353089415,0.4017054081191469,0.2002387688668037,0.8510455012996425,0.7132736130017201,0.7243252443069723,0
2446,tcp,telnet,SH,49642,10394,0,4,1,17,4,0,9,0,0,18,2,2,4,2,265,451,0.8307158836855163,0.29948900679503787,0.2501513833784096,0.19994333749455073,0.08179018569575514,0.3251735242909405,0.8898949292816017,224,8,0.27858670721896517,0.06916188844886206,0.02755571611485308,0.004655175851694615,0.061889894591611205,0.9504472648698757,0.6862257508168271,0.7072038709781576,1
858,tcp,pop3,SH,29152,3038,0,1,1,6,3,1,5,0,1,0,1,1,5,2,189,151,0.6881075383462076,0.7658659922225837,0.8854195117113081,0.9548261236017784,0.14993614096176933,0.6147216181604935,0.9211712819790068,50,109,0.5554532722869413,0.42137983730337225,0.3011347335531672,0.3231163384145551,0.05239170555979955,0.6654863940797509,0.5948824028860922,0.2423585251163375,1
3103,tcp,http,REJ,34593,20798,1,1,0,27,5,0,0,0,0,17,3,0,3,1,289,111,0.5105643554651688,0.46341895379284503,0.1873468681674363,0.29509126550239806,0.02776926850205652,0.8274338019336605,0.9772569240035046,224,127,0.9953318897379035,0.49672828511392497,0.976879778815478,0.7135706199299415,0.31190401896696873,0.16822187976108005,0.53697099674189,0.7851617803802612,0
4642,udp,ftp,REJ,30255,5944,0,2,0,16,0,1,9,0,0,11,9,1,4,2,34,245,0.20306419289521804,0.22751111845348215,0.9911867501747365,0.9678963789928154,0.11187004968872705,0.9526603632317603,0.30685634532803274,69,170,0.22699194422366475,0.4000031863045542,0.7817618280295804,0.8836514657891871,0.20326285608057115,0.41180108103568736,0.41525596119876373,0.05886458416503715,1
2244,icmp,ssh,SH,33164,31636,0,3,2,12,5,0,0,0,0,18,0,1,2,0,437,102,0.21504865667011996,0.34578876151789706,0.8557707082654125,0.3108475531129564,0.7206553532199445,0.8564134136301241,0.6831829990196334,97,229,0.6358687367071985,0.08815618590143648,0.38035903295209894,0.03431417757182542,0.7633243160918189,0.6826230399174352,0.6807253686242567,0.20130612107288348,0
2694,udp,dns,REJ,13316,4634,0,4,2,29,2,0,8,0,0,3,4,3,0,2,134,62,0.3314130085217053,0.20439490424967777,0.9601242379299972,0.6086670346965618,0.04189783891369747,0.20967334719398134,0.13044419998354173,102,58,0.9024838935765895,0.7040255673328091,0.7088783999512763,0.6958352666314772,0.7968650634743077,0.8379574766491671,0.46430039611721763,0.43248982264585867,1
2600,icmp,telnet,REJ,28998,31810,0,4,2,2,0,1,7,0,0,10,2,1,6,1,71,294,0.3727973763491662,0.3187169966175962,0.10286515747526481,0.4871937100581727,0.05456739230397156,0.23344324489703572,0.5123189695112642,127,251,0.42018365968018057,0.21284930110107259,0.5917346408185677,0.564685223763283,0.5477736537787035,0.24710367362611596,0.44385224422483094,0.3153615910626061,1
2578,tcp,smtp,REJ,6446,7938,0,1,0,2,4,1,2,1,0,10,7,3,2,2,415,241,0.8092537391382303,0.8954476429811637,0.08375062968248703,0.1950564896105521,0.7173763215893816,0.44824758326553515,0.4307391232928589,208,209,0.7759784029500177,0.4770610207896554,0.4524443658366204,0.6510688785665376,0.4916224400301378,0.47116016063579846,0.6017327238838652,0.7372404416758483,1
3137,tcp,http,S1,44319,47712,0,2,2,0,2,0,3,0,0,5,7,0,0,1,406,441,0.3410844599344941,0.9988833142789307,0.8488457811194781,0.22413786339456765,0.21763679994835594,0.9065637052982417,0.10181559079742442,48,88,0.3313320891333582,0.049924198647225304,0.7346377787671912,0.16785751199143728,0.8947504873235373,0.5000974370293825,0.9920801254541671,0.11460496319215951,0
1653,tcp,http,SF,523,794,0,2,2,25,0,1,1,0,0,0,8,4,1,2,319,87,0.77671432538005,0.7679061952554987,0.21881903765123867,0.44581064622349365,0.9934876429461216,0.5155726604375088,0.479853244527756,24,44,0.6129625540562551,0.8135261418113994,0.3442718178267603,0.4551426534087637,0.9329747730412321,0.3644153343994091,0.8519053540440455,0.9183202316434945,0
850,icmp,pop3,S0,35112,30435,0,3,1,5,1,0,8,0,0,9,2,2,4,0,115,215,0.8061197678130994,0.6458653352814802,0.9810466640199704,0.8376171687650961,0.9015063200988667,0.47413631443750515,0.20990616054199207,173,32,0.6392353106799573,0.07205697330055005,0.8933086907453981,0.9568962155412457,0.2716702511172965,0.8270225103414531,0.030381377282506672,0.13122464120535704,0
59,tcp,pop3,S1,32670,48736,0,0,2,11,1,1,5,0,0,12,9,3,4,0,483,190,0.7535029870196875,0.7996178757027236,0.9193700044030885,0.5429084758235975,0.05787418388739951,0.05080276686497465,0.605659933559089,162,143,0.9303289414808358,0.03209078214783789,0.8184653079942733,0.2806939736053372,0.9077190825323177,0.43869303575132834,0.6070123330473378,0.24407682665205954,0
4393,tcp,dns,SH,32077,49673,0,3,0,14,5,0,0,0,0,8,0,2,0,0,423,484,0.9925681760358329,0.521395688796537,0.29754057566179337,0.33443897981911963,0.13581745615170981,0.8088029930352253,0.853269267137359,194,78,0.6973968537715779,0.23943268958042097,0.36371942005604796,0.7049071479812924,0.6223190106839681,0.13092158346560978,0.20564854283288814,0.3043282320452597,0
239,tcp,http,SF,10810,49600,0,0,1,25,0,1,5,0,0,19,9,3,5,1,478,69,0.2121976614428338,0.7573371886011785,0.16783608056739407,0.200974967956152,0.6871661625496144,0.0750303771914117,0.9923970922176513,129,113,0.8131189600848923,0.3238834110515424,0.6371296673635777,0.6922948742793695,0.41495589578855463,0.7781020561982556,0.7531141015163745,0.3514162953812926,0
1129,icmp,dns,SF,22641,14919,0,2,2,15,5,0,4,0,0,16,0,4,7,0,232,116,0.5781996112482283,0.4691497189107843,0.4087545969743297,0.10487577163473016,0.7839226408830782,0.06719217852548065,0.16544070584362291,171,105,0.8027543907824033,0.7761178022040365,0.5918189827828813,0.9111034295923603,0.9776276104028878,0.3242458245070329,0.8751411383672,0.9713229017930247,0
3699,tcp,smtp,SH,17964,24865,0,0,1,28,4,0,8,0,0,12,2,1,6,2,425,254,0.885122657589457,0.3404620271758413,0.8483099045662141,0.18804240984844345,0.898373722973524,0.9104066150444596,0.499627593169396,206,70,0.0622461341666235,0.6379843415837438,0.5625785281830038,0.4378908221709584,0.23559888344516633,0.06499283150228319,0.40220591527978644,0.31652287586941186,1
