duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
877,tcp,ftp,SF,23211,14025,0,3,2,29,2,0,7,0,0,14,4,4,0,1,32,309,0.6109104630701602,0.5089665377979945,0.8357020508212396,0.9320909160470009,0.7533438977365922,0.39138211069183404,0.8209181659912492,109,194,0.2345996396569462,0.2372020486797346,0.6466248537009502,0.19429727065997926,0.8285659908807235,0.3338835748083243,0.8106883822090238,0.8683966875285113,0
4127,tcp,pop3,S1,3943,44399,0,4,1,23,0,0,1,0,0,14,5,4,1,1,42,164,0.6455717398290693,0.050412226111738345,0.2176497539314547,0.796494746939246,0.8907394052908457,0.2287582394261557,0.682051882707896,172,245,0.14372494085588372,0.5294044383774028,0.10326540839017795,0.519308102662374,0.8584552039293544,0.4669229665982262,0.863171729074111,0.14774326805979965,0
4370,udp,smtp,SH,14316,48907,0,1,2,19,0,0,8,0,0,16,6,2,6,1,454,185,0.7006154911965071,0.6000823714842402,0.84340171763151,0.8148296158949929,0.1328322667827232,0.00934965858753145,0.3301186824461816,28,163,0.03345069704586712,0.0886965403426484,0.064287292763752,0.718439576228072,0.7989402175348417,0.7300321656743289,0.37303844206722536,0.417578677671564,0
4854,tcp,http,SH,49230,29073,0,3,2,7,0,1,6,0,0,7,8,1,0,1,456,70,0.9802645801270304,0.8038397588661924,0.0914227053880442,0.7257407557837315,0.12768923257673026,0.9548508193627016,0.7270946616159238,22,32,0.4785060912108632,0.9829888782854393,0.37833318454960707,0.488434757944176,0.5262028124032997,0.04530308528988747,0.5919728335705381,0.9763666285700409,1
4266,tcp,pop3,SH,30017,31240,0,2,1,11,5,1,5,0,0,5,0,4,0,1,125,179,0.10653217040746643,0.23376234468411894,0.24735940612058227,0.002784879408697094,0.2756811973406088,0.35437803536135914,0.6650384681379696,241,171,0.12581456709128658,0.9129628936375278,0.6300953969336851,0.38033701712438783,0.5693640043060402,0.2823133516361296,0.6122832450121375,0.4511406204432018,0
1872,tcp,telnet,S1,34063,41160,0,0,0,8,0,1,0,0,1,12,5,0,7,0,393,170,0.7924343953258292,0.47202431434912584,0.8501431399281789,0.5440120070318556,0.2556434317044528,0.7972586586759264,0.584061038966087,87,132,0.41448213200878004,0.25779758044911105,0.062026135970609464,0.6396230200353424,0.1133723696999066,0.37733304041087345,0.5991388797063514,0.06924299481806107,0
495,tcp,telnet,SH,28023,48138,0,4,2,24,0,1,1,0,0,14,1,3,3,1,325,412,0.29294838270898993,0.24561518330193866,0.4583279038263727,0.158995471515602,0.7377789430234365,0.9778484111036626,0.6260035903414704,58,98,0.829996212921482,0.9286519425725156,0.253969522048093,0.46226364978998447,0.016858698101383074,0.6253002786226115,0.7761639241621345,0.9695969417383553,0
4415,tcp,dns,S1,37139,35213,0,0,1,24,4,0,8,0,0,19,4,3,4,1,304,112,0.05147869742600886,0.44995030945176273,0.4358680404870622,0.3301789715158424,0.46269651796930966,0.20295539969287535,0.7535783290066274,71,144,0.27356904338672094,0.7693801192693401,0.7979043857337696,0.2607511367093518,0.9737234672656835,0.17363104519035433,0.7455651816102299,0.7796511986737251,0
4433,tcp,smtp,S0,46006,41516,0,1,1,10,2,1,5,0,0,3,3,3,3,0,84,154,0.6372588485561649,0.1733029714389246,0.7695646493262229,0.3346892547846051,0.5453428488254976,0.6446594188687069,0.14356922602199917,29,193,0.9061263583924839,0.2577665004261882,0.4562956093024648,0.17361464397537185,0.05865379829772854,0.024155095271555904,0.2613211500995677,0.21366312370573615,0
967,icmp,dns,S0,14138,35541,0,3,0,14,0,1,7,0,0,10,1,1,3,2,242,187,0.8281832986879124,0.18749196483126696,0.9548845228525611,0.30107169120508603,0.957178940481265,0.6977979865699355,0.6213028361917586,137,223,0.31984479355358475,0.25510851901095855,0.7933278550603384,0.2515836582890879,0.3821638878439023,0.5210719411085231,0.7601736446801272,0.3792823167131072,0
1638,icmp,ftp,SF,38611,25044,0,1,1,4,3,1,0,0,0,0,2,3,0,1,489,229,0.730605968218364,0.8444524216702209,0.6045105666930346,0.5371889722276658,0.612136744453507,0.13615975627877275,0.5127572664162126,32,150,0.37903000726216163,0.0026441204054756806,0.40818072144835615,0.8598135878907888,0.966232257147361,0.8926679163495357,0.9356461345680447,0.33850764681394574,1
859,tcp,ftp,SF,21848,41801,0,2,1,27,1,1,7,0,0,5,0,1,0,2,4,219,0.3530525678945621,0.5416032097724489,0.18510083382703457,0.7068543787272941,0.7510389762514598,0.5517965356999875,0.9392806356154226,254,97,0.2199818138450208,0.8537624572118367,0.9145356697075924,0.7997205596715821,0.6644942034542004,0.6009103697840428,0.8544425991850562,0.9164147878167578,0
4518,tcp,smtp,S1,44749,9940,0,2,1,28,4,1,5,0,0,7,5,0,9,2,172,249,0.6801443390363562,0.4696345721185221,0.3121395697765955,0.6419480484991551,0.08086108518117774,0.5358987017375926,0.47067835186109197,70,120,0.009391971688508693,0.7095585360364695,0.45960067231952284,0.19112177715023426,0.34761485709022255,0.4234910325728499,0.5459531559087453,0.5735433099199178,0
1450,icmp,ssh,SF,5361,36354,0,1,2,5,2,0,5,0,1,12,6,4,2,2,210,105,0.8082643356041125,0.6594351461047616,0.2987616364148621,0.2509662327614587,0.9179604200626127,0.9719523262288413,0.6764852286329566,41,245,0.03293456683989404,0.8870420035336328,0.7144960124821269,0.24948776154794172,0.5912589412589383,0.912092119775113,0.6101388824644973,0.5625350254654419,1
2741,tcp,pop3,SH,45760,29691,0,3,1,22,3,1,0,0,0,9,4,2,3,2,314,167,0.20361778412489384,0.6119580280598655,0.17137410928544328,0.29078034891158944,0.09681565786956003,0.282208280854249,0.03907809704913501,18,199,0.06687234065490222,0.6825243015261673,0.6509946270251904,0.006180445884637176,0.9256983966082151,0.7794630432570927,0.14121387530144625,0.39162371012223063,0
3618,tcp,ssh,REJ,32003,39754,0,0,2,10,0,1,7,0,0,4,8,1,6,1,232,386,0.03992574869475063,0.18974495228439647,0.466260129762617,0.4603495300238094,0.2960330539259314,0.5659327223334876,0.7590821761789905,93,153,0.39617936887928495,0.8521425107643925,0.5663474698922607,0.08510615671168242,0.5793294641235103,0.42152509544239025,0.9104808624985049,0.1970950901082259,0
397,tcp,dns,REJ,43378,28617,0,2,0,28,1,0,7,0,0,13,0,3,5,1,226,204,0.5350908324443089,0.1911867224388627,0.8923544835928209,0.94373535515633,0.34828428153157875,0.6775341799950608,0.40718506193557247,69,253,0.21292774179557872,0.7500136599968537,0.6582535793950538,0.8496030379815943,0.5846650409257762,0.5732837122286671,0.8691380111408487,0.11250515457923504,0
1450,tcp,ftp,REJ,7665,41334,0,4,2,2,4,1,0,1,0,7,6,1,5,2,243,221,0.18188313070330497,0.8519837200073871,0.5238363891936282,0.6102965295651953,0.041175163723302655,0.07603831858827981,0.2401551953022959,113,86,0.9264017668529031,0.4536580904066164,0.3760019938925667,0.7640247988340387,0.5178541210849463,0.9040697930648661,0.2355850804992463,0.9236105982488743,0
4489,tcp,pop3,SH,14564,45513,0,1,2,10,5,0,0,0,0,2,3,4,4,2,223,20,0.6795502259362124,0.21717575197661054,0.5661269660096295,0.6922647236397786,0.5631747318878975,0.01779605100653492,0.7028662233102557,76,50,0.8846527539147433,0.8038523143660926,0.8159551406350785,0.661892292286021,0.019456062654159,0.5409955231969676,0.1405733728869205,0.05219710177183645,0
3838,udp,smtp,S1,25708,24540,0,4,0,12,2,1,9,0,0,4,4,3,4,2,143,490,0.08156580119238865,0.07755771167660008,0.46125654796365045,0.7751141638883773,0.8123372551242665,0.8561444826931969,0.36075637470960986,132,183,0.31842063535482945,0.020561263582795863,0.07110595266524333,0.969107903485387,0.32192925792979865,0.07836084401030774,0.42261225725681983,0.5300984740133203,0
1850,tcp,pop3,REJ,41919,41358,0,4,0,20,1,1,3,0,0,11,7,1,6,0,277,85,0.7109122803616534,0.15938489076200324,0.2420219279507856,0.42199551316526873,0.49202563812424704,0.6373372727258758,0.5387395806477462,139,214,0.2913100445450342,0.900968917676337,0.2900467959037658,0.6894440928930741,0.1995050860079075,0.1529948528355698,0.9241506473859638,0.31489341588628916,0
4301,tcp,telnet,S0,48305,37081,0,4,1,15,1,1,8,0,0,7,5,2,8,0,85,269,0.6015248889313372,0.46252077984459494,0.912267564530302,0.05172952550184573,0.3266412030491491,0.4466442734638153,0.03720146682220549,92,181,0.07663165641565717,0.955724440366395,0.6879673329990975,0.5308320738080896,0.8064416923863537,0.029146177719099664,0.1331136585186553,0.8202334329523557,0
839,tcp,telnet,SF,34149,34765,0,2,1,23,2,0,3,0,0,2,0,1,2,1,260,121,0.7963894404877888,0.7537188313408147,0.18613482824059857,0.2822083155781996,0.535578541021758,0.5816576518868607,0.6361492423615539,233,131,0.7379210036392703,0.5844158436167513,0.07890916847894103,0.7962941932004276,0.8871786864441534,0.07009781828982653,0.9351495365615805,0.1673796724169203,0
428,icmp,ssh,S1,28538,10897,0,4,2,13,1,0,2,0,0,6,0,3,2,2,307,219,0.6589741501383132,0.6192714674834436,0.36786410305837547,0.3885185061167261,0.354427626750197,0.21168985760951242,0.413126829550138,82,46,0.507976695394903,0.398516147782339,0.6392897651527709,0.9542050160536337,0.8466842581575915,0.10273583765061722,0.5304042580437598,0.8838139988709988,0
4426,tcp,ftp,RSTR,45664,484,0,4,1,9,2,1,8,0,0,7,2,4,6,0,233,48,0.14524332319488598,0.3522474549280826,0.018091976929060616,0.22838149543887665,0.4816987729232315,0.503930551985891,0.19983027534906206,169,14,0.82689169955483,0.06305214725351216,0.5360214934906032,0.6665816979051262,0.6763954500107733,0.2900950276901839,0.17097138873397,0.7440338915963534,0
4548,tcp,ssh,S1,39622,49383,0,0,2,6,2,1,3,0,0,2,1,3,9,0,195,438,0.1188112677743447,0.4823922733036893,0.8016796085145285,0.22776540261321943,0.1012608291510736,0.12014928285919624,0.970377534273417,23,165,0.8825471548977989,0.9849627157429324,0.4077949404293707,0.678384593700191,0.7092663851678223,0.3230111726076367,0.3054687768901305,0.8365922266025114,1
3879,tcp,pop3,REJ,421,18991,0,4,0,10,5,0,1,0,0,9,1,1,8,0,313,156,0.16508862204263786,0.43247844775192434,0.14546466381335488,0.696190743577349,0.17473488025321104,0.832503676033589,0.6584230611105436,122,10,0.343956110878576,0.5102898981420207,0.9805654418280932,0.07321255089098411,0.7264892507497228,0.8532014484699549,0.5804111569458271,0.545808252838804,0
488,tcp,ftp,SH,21761,14728,0,1,1,9,4,1,3,0,0,5,7,4,5,0,15,101,0.5325420851531784,0.7231850590187704,0.7244589928200914,0.36631520319200106,0.6643259538308568,0.23605129331859476,0.8369477230268623,200,156,0.7776162369269052,0.09869575700856625,0.6451764795312347,0.9160001531251084,0.33619669980195566,0.7675401060461288,0.08430495846022223,0.713910767588999,1
2100,tcp,pop3,RSTR,1389,37851,0,4,1,22,2,1,4,0,0,6,2,2,0,1,184,322,0.6391066898521,0.8093506784233971,0.9075160986045676,0.16135918228962864,0.13550031285454456,0.8918048081716541,0.49597311292254376,226,195,0.5674833980436349,0.009947366466460661,0.25397279684227425,0.39591383948249936,0.5035451864406325,0.7825706229629583,0.022905444260894137,0.16524579154876284,0
3826,tcp,ftp,SF,33039,15659,0,0,0,9,1,1,9,0,0,12,4,2,3,0,106,244,0.6094373317037625,0.3106645701120011,0.0661713265310967,0.4199199999789017,0.10913744073476439,0.4285972269859364,0.19872494955373388,247,163,0.4815756861729791,0.634851143696529,0.9435953746207469,0.7204711612686462,0.8063649178439485,0.11756868471814363,0.31247953603714584,0.33824067915776757,0
4553,tcp,http,REJ,10768,1495,0,0,1,22,5,0,9,0,0,12,2,3,4,2,159,452,0.6734041442836718,0.7448730684597611,0.7574847248253501,0.8325457315045762,0.1440842377888334,0.4323438385351984,0.9307611989589447,5,16,0.05840621182432604,0.48539043247092906,0.8836841363749969,0.056257166308335105,0.7107715135102564,0.6347298415383131,0.23165434888697878,0.8386218253824439,0
1557,udp,ftp,REJ,43466,35851,0,2,1,15,3,1,6,0,1,17,9,2,6,1,252,44,0.3473573011182465,0.3782387716055713,0.38197131956600094,0.8455609767883862,0.6240005787610134,0.8955894312720512,0.5945457194107862,12,162,0.446796532809246,0.9289861281325943,0.07895995859508864,0.7571707597250438,0.058035128097824296,0.6476154558712038,0.850229903218512,0.4651628022854667,0
2748,tcp,dns,REJ,38983,46199,0,3,0,14,2,1,4,1,0,10,9,1,9,1,425,332,0.9548208796131864,0.05733257116591306,0.2456898000305654,0.19682868182892987,0.2729784594368907,0.3997693275590034,0.6982246702312054,19,124,0.7701165959946197,0.6994095835730099,0.9218635449204986,0.4047912914024444,0.7443208232472811,0.9721322154233666,0.06292902577728432,0.6808585689491606,0
3774,udp,ssh,S0,11482,171,0,3,0,16,5,0,5,0,0,4,2,2,7,2,339,68,0.9447734737031677,0.702533151503696,0.6400879995613611,0.6359062257240852,0.295062842867891,0.8645551674222343,0.6190434470376849,114,105,0.2526136572548324,0.25076859730250545,0.0033505513189491243,0.3113381456078942,0.20421208483585818,0.9659000441834,0.01871633573003284,0.21699403384243976,1
3514,tcp,smtp,SH,45638,17609,0,0,0,24,2,1,2,0,0,13,6,3,9,2,127,196,0.8977328695629584,0.6405011870086172,0.5667628907340765,0.5805898978703196,0.4830376446728045,0.8417487215448872,0.8042382941839119,50,116,0.4164219530708766,0.7365643878500956,0.8279890347640438,0.13374967910400248,0.0037567187900540144,0.4088530540526766,0.009374953932312358,0.08177247181792513,0
3298,tcp,ssh,SH,16150,6533,0,0,0,19,1,1,8,0,0,2,4,3,5,0,185,434,0.9238706799835432,0.37810230084271534,0.08523280273918898,0.7062094589708439,0.7512695318735029,0.3581179983176358,0.7521528273742578,109,209,0.2841478490558974,0.3056781711423199,0.37321427043289823,0.23967576675247015,0.48451079160166444,0.7659968770518207,0.03400486108059775,0.8306046857778482,0
4018,tcp,telnet,REJ,33494,4496,0,3,1,3,2,0,8,0,0,12,6,0,2,0,461,393,0.605027840171617,0.6669811632042147,0.3707858296998794,0.002055949041040228,0.9331092601242169,0.11213973141074096,0.6721649908787233,69,43,0.2216158110946297,0.3071647686597224,0.2804260256248752,0.018548465745600984,0.9313514702891098,0.4010854487074742,0.6582833430264866,0.6272312292430395,0
4662,tcp,smtp,RSTR,10724,17272,0,4,2,2,4,0,2,0,0,3,2,1,7,1,371,35,0.15685414625668126,0.5496648294379998,0.12253188261716685,0.1632540640536151,0.0155243204213662,0.13186794470005958,0.7422933982201716,41,1,0.7492130721124898,0.30021787586387094,0.13127116348242074,0.17631493905102358,0.9852009662752406,0.13845968604569725,0.9861351608173049,0.07801352495276392,0
4250,tcp,ssh,S0,6248,32196,0,3,2,22,5,1,2,0,0,18,6,4,5,0,51,321,0.3758393467363754,0.2503816347197704,0.5731891304969394,0.09118191442177515,0.15749150422847824,0.5677870958034424,0.415078419862303,198,190,0.8641474093120245,0.9216951705465206,0.8895292491691402,0.814727288134287,0.6460179143708404,0.8689549684588814,0.08366590230100135,0.8681917356104989,0
4968,tcp,smtp,S0,4275,36771,0,2,1,13,2,0,5,0,0,8,1,4,9,0,371,29,0.32174802237580913,0.8039858250523912,0.9882740281122845,0.14133493954865028,0.3154730156874427,0.027976115318804506,0.42203378120685586,149,139,0.7792933835603735,0.6025300347550108,0.8846771007896342,0.5797827421130077,0.8051595645729265,0.8810936331211587,0.7292018818216746,0.16490633907250218,0
3416,tcp,ftp,SH,11718,42331,0,4,1,2,1,0,8,0,0,9,1,4,4,0,453,244,0.656627824445813,0.9084456233045533,0.18651587349310572,0.9228474151378864,0.27174681468903783,0.9690032868822589,0.1683251948725738,30,138,0.16586675590839628,0.17241646063596106,0.5889926503192136,0.6606287952507737,0.12421471343725832,0.13810997594518937,0.9404771377537859,0.8593716270753021,0
119,tcp,telnet,REJ,4634,29550,0,4,1,19,1,1,1,0,0,8,9,1,1,0,318,96,0.4287592213025635,0.9669066294050837,0.07902651357265267,0.5772329111180418,0.23690648909070666,0.3868568719357103,0.9539351328622909,209,205,0.5877552336721932,0.29315373986285187,0.6421292520490819,0.8779644652091325,0.1836846836827306,0.16372613513466272,0.5373962407326063,0.14568914173848113,1
1615,tcp,ftp,RSTR,18198,45628,0,2,1,8,4,1,0,0,0,12,1,2,5,0,26,86,0.4102777902607284,0.10878656151522437,0.4343969185861535,0.6902210666475013,0.048277639142619844,0.7042972303136305,0.25934150907342157,23,26,0.7972033700764644,0.5448032626323394,0.43361104993277466,0.35904282248311803,0.8341783761764966,0.6917731096779893,0.9715315632573888,0.7082113275595735,0
640,udp,smtp,S0,25768,33001,0,2,0,27,1,1,7,0,0,1,3,4,9,0,52,212,0.18081650642124636,0.3441448086963895,0.09984422989677832,0.8787084957901415,0.5749290027963089,0.03837479090116114,0.3285469696991977,216,164,0.09753484989187977,0.22034548784580354,0.7913072092374467,0.11361819688372188,0.560063705645497,0.8505717187072243,0.47768969121074356,0.37400646247589575,0
2699,udp,ftp,SH,35054,40863,0,4,0,11,3,1,3,0,0,18,2,0,9,0,287,189,0.5235413298826096,0.6860373834824304,0.5985977091394048,0.923340574047437,0.5416305615503717,0.32068355552360406,0.08391135166365793,218,33,0.44483214060943266,0.08878332233546293,0.14116977306035783,0.3659243654517056,0.6945714138945929,0.5655308797734138,0.006849021028009883,0.8786280999479373,0
3503,tcp,http,REJ,48437,27329,0,2,0,21,1,0,9,0,0,6,8,2,7,0,466,359,0.5170459147712086,0.6815856470820268,0.23048631540072229,0.8872064984518534,0.1845067670361884,0.7036716867146396,0.5875922170940079,87,182,0.33487728951821527,0.3090698293937244,0.5156486433062738,0.22485552232997674,0.14635388895327328,0.27988196440901725,0.11176288511807997,0.7360699108848447,1
2289,tcp,ftp,RSTR,115,15948,0,0,1,2,5,1,4,0,0,16,8,1,3,0,69,169,0.8093980992545764,0.3618745111059217,0.594709541085371,0.19577054850977238,0.5347869710621639,0.6782210484905261,0.4283326701049859,47,190,0.31195751271479877,0.3095113912456292,0.6393181042630769,0.8428243251681325,0.8430580533568197,0.9752846082599188,0.1277471192310703,0.7835313122395282,0
4726,tcp,http,S0,44038,31199,0,1,2,1,0,0,8,0,0,9,1,1,8,0,247,86,0.8308338018119683,0.6787624327675909,0.5636894013762096,0.22566667798317075,0.09746599235209119,0.13371309570970413,0.4605022769172097,48,68,0.22669584975466928,0.13328742323959952,0.46510108766924707,0.791661748995628,0.06322547427889291,0.29896763009178506,0.45279233288422915,0.9520142390037297,0
179,tcp,dns,SF,35832,24916,0,1,2,16,0,1,6,0,0,9,7,3,5,1,120,66,0.7371501033875159,0.2266736641674929,0.8532389667534896,0.44082941546012355,0.5084136982443537,0.07221317732217958,0.341201743277481,74,176,0.5884821629259178,0.19490339404575086,0.029465986556723056,0.011625416431870761,0.8213756681089175,0.8395044162175086,0.3590044958628795,0.4191275837164604,0
190,tcp,ssh,REJ,49075,30023,0,1,1,21,3,1,7,0,0,3,5,1,3,2,68,128,0.9313968137610399,0.014657831578912872,0.8979012608851809,0.5172620484932998,0.5716274822751516,0.5428372756398111,0.30084143191971224,11,114,0.34505569528216873,0.2815699557133452,0.8230234448377124,0.5592474994479459,0.38632113768889353,0.5382761644731628,0.281978697298747,0.8555168712497021,1
501,tcp,dns,RSTR,35638,18389,0,3,0,21,3,1,3,0,0,7,8,4,3,1,290,302,0.03551014340595726,0.560682147511994,0.2838945783178374,0.8735853297958572,0.5496969143323744,0.46603300015570004,0.03661361995642021,225,242,0.16515451872266562,0.6316252678725534,0.21397567629183067,0.7700725966675649,0.9824480556046126,0.030414623011046915,0.8105736362179189,0.08113038931028382,0
3489,tcp,telnet,S1,491,25546,0,1,0,3,3,1,6,1,0,11,1,4,8,2,194,300,0.38715923188935053,0.0933540937809505,0.49552856598257733,0.9202911246832962,0.0364437854899603,0.7634304857023937,0.43907261429191125,228,90,0.5931100406183861,0.9639372261184681,0.7120755199981395,0.3406045474852959,0.10326888477781737,0.20742984120911312,0.9067033047281959,0.5737300055492415,1
2716,tcp,smtp,REJ,34998,24930,0,1,1,13,5,1,6,0,0,3,6,2,1,0,368,134,0.8035825387126463,0.8681854410855919,0.151543962550454,0.40638919622575864,0.7175905117189796,0.7110512142453133,0.6986991610204876,170,98,0.6205229119290824,0.8145090370213212,0.7205462178565144,0.85287157129563,0.49480353019458345,0.063141828843712,0.5177967312039224,0.6171523912368441,0
3562,tcp,telnet,REJ,47122,16461,0,1,2,1,3,1,5,0,0,0,7,2,2,2,386,239,0.4076289530990942,0.47772149105992934,0.05107752449573755,0.85918816595849,0.5945436587629627,0.3164243741339121,0.3848213666909934,132,68,0.2816336008255178,0.6426916659453105,0.3396325421124512,0.13266764660226338,0.8084975318936606,0.8888517121071122,0.39584504614760163,0.8014757005383998,0
3527,tcp,smtp,RSTR,42762,9976,0,2,0,9,3,0,9,0,0,0,8,4,2,1,132,437,0.32718644017125686,0.4792511240282503,0.12755119788772462,0.673089715824444,0.8492527517139915,0.8957805099381225,0.36477248651837024,162,112,0.14180258146064906,0.372827015989044,0.3359706971190488,0.43499031191380844,0.18688152564554983,0.44235003341028034,0.8699935121846567,0.18960213985975793,0
1595,tcp,dns,REJ,26985,46068,0,3,0,12,0,1,6,0,0,2,1,4,0,0,278,176,0.09679820630004043,0.4843254928019852,0.8899779482899205,0.8410639736265739,0.7782399833403527,0.4047001699214269,0.2711840227175679,8,3,0.7714381471784785,0.89488834563719,0.6915026946118265,0.8375121695196738,0.6205670154762025,0.6268537856807025,0.17593657495251114,0.07872967746884896,0
4192,tcp,http,REJ,45777,18858,0,3,1,0,1,1,7,0,0,5,2,2,3,1,233,477,0.5967676596623258,0.7488813972604422,0.6857716036721753,0.26743094840086123,0.7392602628391958,0.08046544665262378,0.8808655804041761,111,184,0.8368253539348027,0.5503510028298892,0.22036922850410834,0.6531984659220694,0.1947608407114314,0.13501333419414474,0.23022910338351954,0.2482117957527039,0
2313,tcp,pop3,SF,27573,19394,0,2,1,28,5,1,5,0,0,12,0,1,1,2,441,94,0.5758585572549774,0.3389786682480971,0.6417634492489451,0.43378653810747403,0.13825623987106872,0.4128894408583762,0.46206471953570216,157,116,0.062216608444393806,0.5566842695367272,0.8558975579502298,0.44896208951809835,0.41675185680734506,0.4938514017890012,0.7341587755217781,0.5899706165024166,0
3336,udp,telnet,SF,32216,28327,0,0,1,25,2,0,9,0,0,13,4,4,6,2,157,101,0.08825160528348797,0.8367758589686902,0.955296496034242,0.6457463182624372,0.45983218482249233,0.9159747962887664,0.14180838233486037,234,130,0.777898874678289,0.19326424832146283,0.3917431803109539,0.7492393406414385,0.32874913921526927,0.7071360568302892,0.1579696242826315,0.6339277439344798,0
