duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
2157,tcp,smtp,SH,3926,6491,0,0,0,2,0,0,6,0,0,18,3,0,5,2,218,337,0.5935234226644089,0.42593358984642926,0.7635602211393876,0.34673249355026503,0.8838464873478731,0.3854223824521147,0.8135583820034975,3,104,0.48462616989143326,0.9403349653080694,0.05942073036082396,0.9340068082805928,0.5069796712188002,0.5706069989780905,0.22929738686375556,0.2114440248923879,0
3072,udp,ftp,RSTR,22484,6739,0,0,0,5,4,1,8,0,0,9,6,1,7,1,386,222,0.6869146155941245,0.7921048820107786,0.699650508456272,0.42288671955452395,0.7569139171908894,0.365017193813189,0.5142855135404525,121,53,0.8482007308255617,0.4976930276577517,0.876237071317406,0.963753262630573,0.40814935378121664,0.4974725963880401,0.13613400389927655,0.47717728640073376,0
3024,udp,ssh,SF,34795,2942,0,4,0,8,5,1,7,0,0,2,3,1,6,2,294,236,0.7432826865443437,0.8568762354872331,0.17509872123424874,0.23382443602135916,0.22820000812071295,0.6312365137195455,0.8433591679996038,237,52,0.6935318602926829,0.9630229377879878,0.8087048704125126,0.734593183390834,0.4146815894970023,0.18376688955246223,0.1761525151496537,0.23910488875609548,0
3183,udp,pop3,RSTR,40768,35135,0,2,1,14,1,0,5,0,0,13,9,4,4,2,268,13,0.48757054236088593,0.8051088201758276,0.36840529552285683,0.06335291023437029,0.9952816829817156,0.6642631457223274,0.28497075672414285,123,30,0.6814112449782614,0.3328670945639244,0.8464279855902705,0.7031510829297771,0.8745266009402503,0.7757711743066373,0.11311102646742166,0.37055703194510614,0
291,tcp,ssh,SF,14639,34065,0,3,0,5,3,1,6,0,0,3,9,1,1,1,197,252,0.9887988481927444,0.8001036000790588,0.20633156310644007,0.2857627191972658,0.9104151320728608,0.3950588860101928,0.14846656378572365,44,210,0.6512438544152878,0.582573942484684,0.24204679106916038,0.03450284768432077,0.3648066421140259,0.6416420341935503,0.4065459419349641,0.31999279814940695,0
4620,tcp,smtp,RSTR,40363,22119,0,2,2,5,3,1,7,0,0,9,6,2,9,2,358,290,0.2655726870171161,0.25457062691390275,0.4984767082484468,0.14372917415708875,0.2209039706597974,0.573961946614595,0.3244315468664567,124,200,0.14047618457600364,0.502683994703064,0.2304398358180546,0.333077007587833,0.4951679601733491,0.17678114814289803,0.2732239117669152,0.6343641555565648,1
1254,tcp,ssh,RSTR,23639,32009,1,4,1,3,4,1,3,0,0,9,1,0,0,0,5,239,0.9016816950588887,0.34713204480490145,0.9200600898573028,0.19123849680815475,0.23844401302687324,0.49133571137245247,0.49726401174277,54,178,0.9107996352756246,0.9872280305598663,0.31276849320242295,0.3370738688544379,0.8060080643586479,0.5926772889864039,0.7030761148552296,0.936615978763463,0
1656,udp,ftp,S0,7449,25052,0,1,0,6,3,1,9,0,0,7,0,3,1,1,434,55,0.7327344591359409,0.8738981826375675,0.9794936502932817,0.26964529931127823,0.9933573639946758,0.6276809172478621,0.6975254267211966,67,7,0.4320684678463351,0.2675841136817695,0.47788699624946174,0.16731513726869074,0.8517131503570137,0.2859690173733802,0.772749092381953,0.9671868844870055,1
4431,tcp,ftp,SH,46719,18003,0,1,1,15,5,1,3,0,0,10,1,1,0,1,450,191,0.5716380031310473,0.6013098851030599,0.40985064329996246,0.8948526572269813,0.46633563201083206,0.5411622677659238,0.22246144689870295,215,139,0.4197506062332984,0.41651673478079065,0.1209328157547166,0.2822647140118206,0.6162699804677194,0.0632128347942923,0.18451119670693472,0.8243064128975689,0
4612,tcp,telnet,SF,47060,6730,0,4,2,13,5,1,5,0,0,8,2,0,6,1,202,131,0.7176762241389143,0.8728268143870831,0.9451139254304372,0.25604545416646596,0.35824795966726963,0.27138249061222897,0.047553464907269416,220,81,0.04127761896864657,0.1765846341202132,0.25966016539375336,0.37286454051520346,0.522150340962214,0.026917759814226505,0.29439126889683553,0.11211046455877427,0
1478,tcp,dns,RSTR,31556,43889,0,3,2,24,1,0,6,0,0,8,4,4,7,0,199,50,0.48447246763030727,0.8661560233751707,0.6163769704568195,0.26537081880314617,0.08983158488778564,0.8559676200536747,0.6729523439759969,157,107,0.6022743125509293,0.5382860972831017,0.7766404980078515,0.5273070948619903,0.272472781724321,0.16769674904656318,0.3843408912075208,0.2891915006885757,0
4459,tcp,telnet,S0,28260,24545,0,2,2,12,1,1,4,0,0,17,9,1,2,2,306,437,0.46693337708917926,0.6241329938602969,0.8984427927700227,0.9772612406899144,0.722650586077794,0.09227054968309834,0.45370388019583396,238,162,0.44925088186444273,0.9385873999683976,0.5919546908299459,0.0839734810989915,0.9375546881812249,0.5599071894034812,0.02514619285334163,0.5568139764490081,1
509,tcp,dns,SH,44089,19517,0,1,1,28,4,1,6,0,0,7,2,1,0,1,216,122,0.1652195543902364,0.0349571679356423,0.7121547858196828,0.8137519116369492,0.027707358415772654,0.45495710402581724,0.7270227500931941,110,138,0.40629888538454906,0.35418619827223297,0.3861434590445372,0.8407434690443991,0.14094454290587743,0.7222989452834075,0.5636172600648894,0.15355682088155975,0
1025,icmp,smtp,SF,35769,17730,0,0,2,13,3,1,4,0,0,4,8,3,5,0,150,36,0.9063342429319176,0.27351813807417513,0.6939329799316655,0.47059749662837314,0.2654827508971941,0.7124088127028556,0.2546978871091281,233,56,0.4404930262462836,0.2445365834070956,0.07911516995108359,0.9662848991522376,0.9490871418963114,0.31241243547640885,0.7160378785242998,0.6579070241233025,1
4618,tcp,telnet,REJ,49223,500,0,0,0,10,0,1,8,1,0,1,5,3,5,2,114,136,0.6775611792118711,0.06691657326203693,0.6031308877756469,0.31526368948233596,0.1050449966829563,0.456826216206801,0.3483051671806744,200,159,0.6568209822764365,0.5803206417884983,0.2653115900655577,0.25358717080977133,0.968661410502618,0.39831936812968616,0.708244040377129,0.4302867838025589,1
3725,icmp,pop3,S0,39837,3873,0,2,2,12,0,1,7,1,0,12,9,2,1,1,187,177,0.5451696031996269,0.7103193064454406,0.48472064626499023,0.3802431716016802,0.46087640741810454,0.8491171602812145,0.8326120021344114,217,51,0.4534739405436806,0.43748140208224007,0.954940049601236,0.08672130743280271,0.20593308159397117,0.4180316735711638,0.9496213192396196,0.596313670800893,0
282,udp,ssh,REJ,22607,9598,0,2,0,17,0,1,5,0,0,9,3,0,4,1,486,202,0.30272825539570214,0.5747995039302278,0.551210663975604,0.9299153347883609,0.7327411113609225,0.3942474564933658,0.42925164540438343,152,132,0.6620770187431277,0.6281639781146297,0.95197066378644,0.45005200316352767,0.3445180178510642,0.285088002230131,0.9445779803904208,0.8170001071814755,1
1697,tcp,smtp,SH,19463,17684,0,1,1,0,3,1,9,0,0,16,9,1,1,1,178,488,0.7658520981598145,0.700992334061124,0.5452667605400695,0.4310878843449073,0.1927131769620236,0.29445078458882457,0.6859754770361649,249,77,0.21607516389960835,0.45582267782555475,0.30927938606422434,0.9531709533424944,0.5615926214329732,0.36516806328167106,0.25240618240966417,0.5262960081832536,1
3862,udp,ftp,RSTR,46568,14695,0,4,2,12,2,0,5,0,0,8,4,2,7,2,368,120,0.5714254967825674,0.30782069144591806,0.5615868305932188,0.49472540931381614,0.30730134051504476,0.6597061935127209,0.44340204890433155,156,241,0.39302179068598264,0.15291003995222785,0.666836117975876,0.38415128497561557,0.9557271925862202,0.8640415212110503,0.8364730498504682,0.001287810540178902,1
1148,tcp,dns,REJ,39549,12821,0,0,0,5,3,1,7,0,0,4,8,4,3,1,293,10,0.7068890406143242,0.4626144283335767,0.12691517769120986,0.5092849692014317,0.5529139816148947,0.6229866845861433,0.2451007122237071,220,165,0.9548537546388909,0.2010718042625349,0.7189818128630735,0.2538879851497289,0.5903402404551743,0.0044740134528669095,0.7842737243792041,0.3476998038171608,0
791,tcp,dns,S1,6259,38697,0,0,1,3,0,1,7,0,1,5,8,3,9,1,353,356,0.7397618243507731,0.1368306078806082,0.749964132905662,0.8748748980889173,0.1793836837613172,0.3317819915979445,0.2922918323715843,193,187,0.2651581124919875,0.8567733467442675,0.8382037365780606,0.920410551242808,0.8102255772212498,0.9811170364835848,0.23571375301175634,0.21391526914249936,0
2842,tcp,smtp,REJ,5707,10196,0,3,1,23,5,0,9,0,0,11,5,2,0,2,168,487,0.5934139554278755,0.3089855696980095,0.940927173908462,0.067989060608183,0.020097051784763953,0.6806205300490367,0.974067281550964,167,232,0.42774377410988584,0.23422783970720984,0.49492033301891314,0.9281467861031272,0.29053554168533224,0.37823599925300566,0.05474883038916012,0.16298702169557522,0
3639,udp,smtp,REJ,1290,41294,0,2,1,7,2,1,2,0,0,18,9,2,7,2,25,70,0.5648213408293234,0.353616178628538,0.21576548679499785,0.003953172231189295,0.22916187222015605,0.9086078612083103,0.24649852769360425,105,218,0.2993215350718741,0.562182741548336,0.5623545727210744,0.616642447693946,0.2633314077426464,0.280763090938952,0.7798102379038598,0.30437522448922494,1
1891,tcp,dns,SH,23831,5685,0,2,2,13,4,1,0,0,0,8,0,3,9,2,457,232,0.7105866299904942,0.5022861582926842,0.16810812544965714,0.9575692228151537,0.2321571642837853,0.4968418806530751,0.8034463374337762,240,227,0.5413043887723988,0.6733233397461366,0.9259747770252146,0.8933404858627287,0.23271945070465094,0.5320452220784218,0.007550449820757477,0.31720856519186735,0
3884,udp,dns,SH,15329,19848,0,0,2,29,3,1,3,0,0,4,3,4,1,2,275,469,0.36045720231926204,0.9808246281509376,0.5412203841915799,0.3197453621080949,0.2584159182152933,0.10152972000655325,0.1785391491933347,16,41,0.24366586273119428,0.04861399945262823,0.5004292287425934,0.6291106075390293,0.5426044620759114,0.9134449612508143,0.7592999339672895,0.23031396272013915,0
3069,tcp,ssh,SH,38157,13634,0,3,1,20,1,0,8,0,0,18,0,3,2,0,99,389,0.9681318492746931,0.7655576213563207,0.9744199768637835,0.7889957566281175,0.7520812401813987,0.8984866575023907,0.31347049388689785,222,2,0.18046192558238539,0.10037126222352644,0.5802827777604606,0.7091508098749304,0.9120686368560559,0.13784849008147426,0.8408718376659513,0.9481646940617108,0
3339,tcp,ssh,RSTR,49780,19135,0,3,2,4,4,0,2,0,0,1,1,4,8,2,62,183,0.2968233198055372,0.5063132777896195,0.6639329762369359,0.5615127855693999,0.5224081867903673,0.745860071513024,0.3886063744984759,43,42,0.6757434146797847,0.17302586128846642,0.5981357703822247,0.586542794912444,0.3977334001490005,0.6686659807804314,0.3353173370999407,0.01577959272741669,1
3282,tcp,http,SH,28495,11508,0,2,0,19,5,1,0,1,0,5,7,1,9,1,459,256,0.5145984264931505,0.40707516530863697,0.8146734432967497,0.9653249163294835,0.38915444301793445,0.6022555800299708,0.32862414888008695,160,248,0.552333062150393,0.885197369239488,0.07964950072539945,0.35924837635035267,0.21676573197088123,0.20946296855277757,0.64279251468913,0.18740420018418658,0
176,tcp,dns,SH,30570,45190,0,3,2,8,4,1,0,0,0,19,6,3,2,2,433,104,0.28959307941432255,0.8354981915924219,0.06943742287542154,0.4858065119867244,0.4079751566592099,0.806204278730508,0.3399747602127021,132,252,0.953341936556619,0.7556714947750557,0.9495243690508466,0.6411379342100825,0.6355038163982365,0.25271973347269816,0.9257345437410263,0.9913375992149814,1
1097,udp,ftp,REJ,11688,2239,0,0,1,7,4,1,5,0,0,15,1,1,4,2,109,25,0.5413354128927937,0.2430617591471026,0.8043343877667162,0.5158161163188298,0.7643719815111621,0.6666198233795025,0.5011091295779808,210,35,0.684073138214994,0.02602723174361754,0.1642148813969314,0.07079071787543312,0.6852289413411093,0.7065954034716388,0.3880737109345451,0.14335623983267665,1
3831,udp,smtp,SF,47860,9514,0,2,2,5,1,1,3,0,0,10,1,0,0,0,248,489,0.9297115746376403,0.24519441897333227,0.7766564051258953,0.21692702009906684,0.8868424727154443,0.26612450671887533,0.39056583904152,192,2,0.27389382580755495,0.9930640454997041,0.4682133746626761,0.09789765817889295,0.843314315503306,0.0421844105490613,0.43560711334906865,0.3058502849064133,1
263,tcp,pop3,S0,45291,42520,0,4,2,17,5,0,1,0,0,2,7,2,8,1,122,496,0.4945609378700564,0.48154997379608977,0.687203709099739,0.6891291394049279,0.3749704107652019,0.2518079348329868,0.3641872121906089,214,147,0.3034601287365555,0.7125150318132871,0.9625585635199905,0.5719003183658412,0.06322641119521344,0.8545082995208323,0.23516365281200402,0.5797070717919522,1
574,tcp,pop3,S1,10175,1633,0,4,1,26,1,0,5,0,0,12,2,4,8,0,324,209,0.40501748279722505,0.6430612890124819,0.26688174323397007,0.09019989298347009,0.48759748894527155,0.5647759725784463,0.7850139944137323,9,51,0.7035894357782375,0.41189838753399954,0.7720631432297352,0.09188838177585867,0.3760328788678472,0.9217083995738526,0.9004351295400133,0.8013746631926614,0
507,tcp,http,SH,33579,44209,0,0,1,2,4,1,8,0,0,16,8,1,2,1,150,226,0.19981154681589897,0.8015552321731566,0.3546129636329818,0.39541636238194533,0.2866767668410817,0.27440179587280766,0.44922868289141604,115,26,0.449831963538729,0.42785743987271563,0.9882398184409708,0.688506763649978,0.6940131271401823,0.386194357620428,0.6683383484369269,0.838032305963574,0
1849,tcp,http,SF,36662,10379,0,4,1,28,5,1,9,0,0,10,7,4,8,1,273,22,0.14901199355509864,0.510920094597526,0.16752689663523157,0.6277165705479613,0.5704150939501657,0.6556726265829634,0.8273335533000757,230,108,0.6299526759920853,0.12500378127776723,0.31183173796939256,0.4217934190072704,0.9929882187637791,0.5154649100517127,0.34818956312677607,0.02669999382511401,0
2425,icmp,dns,SH,15247,22719,0,3,2,0,4,1,1,0,0,15,8,3,0,1,343,384,0.810202097502731,0.9912642803232382,0.6773376916492612,0.37228695279990764,0.13462077429699926,0.4116431596654375,0.33751178427786943,54,220,0.7992777100358365,0.20213188119757308,0.9030955084723776,0.3826882082475893,0.3149888841530648,0.8629717388972004,0.14962579450491353,0.7660766876043659,0
1654,tcp,http,SF,31983,7511,0,0,1,16,2,1,5,0,0,19,9,1,9,1,208,279,0.9483420296602013,0.8472973719941327,0.73309125942619,0.6835794694819382,0.08600882738250237,0.19438837055997515,0.3132497706582773,94,27,0.11475515259076474,0.27665932231389734,0.7471194859979304,0.7812202834628682,0.8609391496662033,0.7267050784265363,0.2210604878137885,0.5658354353428168,1
3005,tcp,smtp,S1,14073,27147,0,2,2,13,2,0,1,0,0,1,5,3,7,0,361,359,0.792946777947717,0.4068458524878872,0.822738847058959,0.8462053951577008,0.1959311566439863,0.2498990405760534,0.8692093669179669,169,202,0.6476064951412478,0.00964616581792721,0.26504917119830973,0.9161454751713208,0.8240774509055451,0.8367240232337206,0.6807390953060775,0.5061743611629846,1
2071,tcp,dns,RSTR,1352,35374,0,1,1,29,3,1,5,0,0,4,3,1,3,0,22,267,0.3474914691216151,0.152388832033997,0.36153378504728373,0.610932159013822,0.25706806427502094,0.9772275006340881,0.06967843621669001,234,4,0.04164887035947218,0.9761395383343173,0.9993855999047052,0.2480441908235398,0.8263116463816624,0.6632284309432486,0.5028979108563589,0.5496035612220336,0
1186,tcp,ftp,S0,5533,9161,0,0,0,4,4,0,8,0,0,16,5,3,0,1,145,473,0.6028293490200288,0.2815607018930468,0.22297716741447826,0.32788370459218763,0.5679713000266696,0.1567900315199776,0.9426518709330494,188,116,0.6295315803013816,0.6789309381400229,0.14887699481588623,0.23380602554404428,0.6954884138541956,0.16343437071336375,0.9026556388561838,0.2762297347185053,0
1220,tcp,http,SH,40543,48600,0,0,1,2,1,1,2,0,0,17,2,4,3,0,6,204,0.9965891204437252,0.10458505609469981,0.3031889255691739,0.326821400879319,0.9580387686226405,0.5693911781141159,0.8173725011304649,128,68,0.9949717577781019,0.9555238049789807,0.522372435680817,0.9134639009576082,0.335278133647539,0.6551398730295306,0.5405487295622231,0.3196639358817963,1
1236,tcp,ftp,SF,30392,12502,0,3,0,20,5,1,0,0,0,0,1,4,5,1,43,488,0.202640580522102,0.4273787650214722,0.11780359636576176,0.010740474310598436,0.9288508538342853,0.8433451844298163,0.32949058103329,84,243,0.2886607348015928,0.3816802205856554,0.8747575987698637,0.20741173881760167,0.7050296020032064,0.23562818857521728,0.7037868661265766,0.60955410704663,0
339,tcp,http,S0,15476,24038,0,0,1,26,5,0,3,0,0,0,3,1,6,2,465,114,0.8949053233264272,0.7827083057111006,0.6507535642518303,0.7304659579954851,0.23929388157371245,0.173861787306128,0.31623495628725684,146,243,0.5297495685148117,0.2332319454534425,0.9411625987157183,0.3884759335241149,0.2127259688804406,0.8255913662349394,0.9659925159005885,0.8830344745160299,0
3983,tcp,smtp,REJ,27741,46234,0,3,0,26,2,0,8,0,0,0,3,0,0,0,484,293,0.3316542857474192,0.8198270708327982,0.028739847453277623,0.2665277992538829,0.8243665065441115,0.37027257086258747,0.1418641480615055,228,241,0.6505834012039229,0.32810526662551365,0.34372465446746703,0.7917320580963768,0.7626782175241813,0.3827209111907438,0.34455540296436016,0.6632965032342018,1
3122,udp,ssh,S1,21154,29291,0,2,2,20,0,0,4,0,0,4,0,3,3,1,184,91,0.17124218309009553,0.9629985394567926,0.7309094808239711,0.20561774636267582,0.5846261343704158,0.9661517902262604,0.23988068992119183,117,161,0.721256110353553,0.11328051691057128,0.6518570609160598,0.3694578331347097,0.1159608205135344,0.667053562264176,0.731133524057439,0.07261648085687733,0
3312,udp,ssh,SF,10145,20829,1,4,2,5,3,0,5,0,0,17,0,4,3,0,482,266,0.15436528500082347,0.4102786994714591,0.641595473054744,0.9952262318573005,0.4520428967571659,0.6615077652818685,0.8917447084487135,163,184,0.32859596439840044,0.7229272788083246,0.6190154624529234,0.8189982167042845,0.19751832497323285,0.9629033420944944,0.4090456400647683,0.22698159593351042,1
4120,tcp,dns,RSTR,32653,5926,0,2,2,1,3,1,7,0,0,3,9,4,2,0,365,10,0.2587690077802194,0.1051174769122406,0.09303498867344795,0.31261605878868637,0.5897564663732787,0.17241597652204654,0.679821630560685,33,80,0.9250060748258098,0.10262338943420357,0.4514768371692156,0.24662055786504222,0.9976924677681633,0.8032901800661382,0.7976127938207166,0.05521638837233944,1
835,tcp,smtp,SF,7557,26030,0,1,2,18,0,0,6,0,0,4,2,3,6,0,245,399,0.9848096018354587,0.121225232022392,0.6172858717937243,0.2893733401709482,0.31568444142322594,0.8427888263747529,0.549180939888965,128,83,0.18181704973420154,0.8370987000051601,0.8138861916034682,0.0008041611506834911,0.5821552494342984,0.9572508824484277,0.19947106264889036,0.18954338394622405,0
753,tcp,dns,SF,696,48235,0,2,0,7,0,0,2,0,0,18,1,0,5,0,479,78,0.6144147759781377,0.49867703213696335,0.8360602109242753,0.7486097153069771,0.26273818766909995,0.7347310743600333,0.43455619240848764,31,13,0.5906306495463496,0.5077844315950633,0.5318772482853042,0.5567214233632268,0.4366509310969353,0.047859693455443164,0.70318138555097,0.34469635456011827,1
602,tcp,http,SH,46801,24476,0,1,2,27,1,1,2,0,0,8,7,0,4,2,499,482,0.701586961301388,0.213489758995541,0.6185287622089332,0.05754332756185643,0.44630813367591593,0.9297485298396108,0.8467109225792434,81,137,0.6398249550179874,0.3527429657536866,0.8879318944392098,0.26436656457113084,0.5750920447613561,0.4936456091419841,0.19918144425038198,0.724044415421533,1
1944,tcp,http,RSTR,48832,37067,0,0,2,11,3,1,6,0,1,18,7,3,0,0,9,279,0.4335719293331167,0.3298819491846937,0.776059310706116,0.5810396841241761,0.7321485535535541,0.852793891114358,0.4428847333773873,211,39,0.00041673983539258774,0.930723807839582,0.5555926972894301,0.0675052045540987,0.007568644679319281,0.9204283537845419,0.7687257897477469,0.6984129357661539,1
3309,udp,dns,S0,33067,24297,0,0,1,28,0,0,3,0,0,2,7,1,9,1,249,316,0.9656726781826902,0.4026427643514039,0.9863395624983797,0.3070520737285227,0.11655899670569092,0.7727662125910786,0.8155336544640902,208,76,0.638487978431357,0.307480354700023,0.5490411408107299,0.6572094797341309,0.17236947728308827,0.03688990187226182,0.3172953268004004,0.30036275081893127,1
2424,tcp,ssh,SF,39780,19899,0,0,0,26,2,1,7,0,0,16,0,4,2,2,2,259,0.5490041099367527,0.5066889921784582,0.48940903046644024,0.1963196726992944,0.08993894094557575,0.1689780788619295,0.6365846517090891,184,160,0.5682752975865135,0.0383239360657055,0.3092381812122884,0.06173802950339058,0.4919534768371798,0.7796316092982446,0.05310129536229813,0.38663851928381143,0
2366,tcp,smtp,S1,18861,20104,0,0,1,6,2,1,4,0,0,19,4,4,2,0,437,112,0.5643320255883472,0.8148138845503975,0.7506439947771358,0.615036085948121,0.8863103808694676,0.49543883317941495,0.8572416724745667,166,90,0.8409606981896952,0.5492838279634947,0.6443352191832592,0.66277924099002,0.8371095473216649,0.5587992192118845,0.5371072827935918,0.5066495880840868,0
3241,tcp,pop3,S0,46951,19891,0,0,0,5,5,0,2,0,0,9,2,4,0,0,27,456,0.3719324018305311,0.3834741983574099,0.5923168518597894,0.8009353163871392,0.22077995286747765,0.23818312491678573,0.8825130393461019,164,127,0.16871488718661265,0.5900013816855267,0.7778475357411395,0.8374915226031345,0.3396635514051851,0.2298190740804965,0.45596933960816666,0.6822122133047575,0
2888,tcp,pop3,REJ,37720,25985,0,4,1,12,2,0,7,0,0,8,4,0,8,2,228,169,0.6971589849433375,0.17904419800853288,0.7324333597568387,0.5597468863029554,0.6105455540156861,0.5398230796954326,0.34322821434668394,156,182,0.3179312508630947,0.5047415457382014,0.15898704705261413,0.6781310263359893,0.14414662822551338,0.8418802242196766,0.4304354239030391,0.9776653267476615,0
2710,icmp,telnet,REJ,38832,18566,0,0,0,17,4,0,7,0,0,5,7,3,0,0,81,481,0.2967188909719425,0.04188825955962261,0.29199561724724077,0.7441621818684709,0.8667421733154589,0.9684484643891181,0.8325760706446376,154,55,0.2712957371514889,0.3975724346508893,0.24742043772228028,0.5142863349079718,0.6798591482040626,0.9511800955373733,0.39235401710770157,0.03784462791497534,0
1727,tcp,telnet,REJ,10131,36335,0,0,1,9,0,1,8,0,0,16,7,4,4,2,354,174,0.04888895394959469,0.6498721440817358,0.7192221014551963,0.3992320978965084,0.6733983520299818,0.8797734931153305,0.6273304625424498,125,164,0.9664855803390667,0.4013815928637594,0.052982889019940416,0.8170764080421652,0.8516914496183434,0.26750648798856924,0.14894083581289763,0.0871960075421141,0
125,icmp,http,SF,46188,27864,0,3,0,8,0,1,4,0,0,4,7,3,6,0,329,256,0.7782952309699247,0.6428873994127045,0.9292347316721246,0.5132242084951733,0.8554872333963508,0.6328498041575378,0.4665007866122799,164,158,0.8345255973195594,0.6786700100084772,0.3637620368944041,0.13340720155574304,0.37382610336393707,0.9045718276138841,0.645924721045077,0.013724634644526446,0
2827,tcp,ftp,SF,3793,30387,0,4,0,8,0,1,8,0,0,8,7,3,6,2,55,452,0.6894653510535909,0.531132653355324,0.5355962812449163,0.7203569003125628,0.34245824697619465,0.8041678815256087,0.7045406266651912,186,138,0.09541620151733421,0.1972068547584529,0.45076583295874817,0.964320284432704,0.30290947454957295,0.14449044028164337,0.1924970688727764,0.2543710086613251,0
